Hoja1_Sexo,Hoja1_Zona,Hoja1_Departamento,Hoja1_Etario,Hoja1_Grupo,Hoja1_No_carente,Hoja1_Valor,Hoja1_Total,Hoja1_Sector,Hoja1_Proporción,Hoja1_Variable,Hoja1_ID,Hoja1_Nombre_dpto
Hombre,Rural,20,Menor,Colombiana,21559,58816.93,80375.93,Multisector,0.731772932518479,Hacinamiento,717,Cesar
Hombre,Rural,20,Menor,Colombiana,58686.19,21689.74,80375.93,Multisector,0.269853673854847,Sin pisos duraderos,6025,Cesar
Hombre,Rural,20,Menor,Colombiana,59649,20726.93,80375.93,Multisector,0.257874838897665,Sin electricidad,5491,Cesar
Hombre,Rural,20,Menor,Colombiana,63465.18,16910.75,80375.93,Multisector,0.210395699309482,Sin paredes duraderas,6559,Cesar
Hombre,Rural,20,Menor,Retornada,0,426.35895,426.35895,Multisector,1,Sin trabajo,3890,Cesar
Hombre,Rural,20,Menor,Retornada,241.83231,184.52664,426.35895,Multisector,0.432796450033475,Hacinamiento,718,Cesar
Hombre,Rural,20,Menor,Retornada,294.8535,131.50545,426.35895,Multisector,0.308438347547296,Sin paredes duraderas,6560,Cesar
Hombre,Rural,20,Menor,Retornada,294.8535,131.50545,426.35895,Multisector,0.308438347547296,Sin pisos duraderos,6026,Cesar
Hombre,Rural,20,Menor,Retornada,426.35895,0,426.35895,Multisector,0,Sin electricidad,5492,Cesar
Hombre,Rural,20,Menor,Venezolana,0,4428.503,4428.503,Multisector,1,Sin trabajo,3891,Cesar
Hombre,Rural,20,Menor,Venezolana,1614.432,2814.071,4428.503,Multisector,0.635445205750115,Hacinamiento,719,Cesar
Hombre,Rural,20,Menor,Venezolana,3540.242,888.26093,4428.503,Multisector,0.200578147965577,Sin electricidad,5493,Cesar
Hombre,Rural,20,Menor,Venezolana,3665.3265,763.17627,4428.503,Multisector,0.172332788303406,Sin paredes duraderas,6561,Cesar
Hombre,Rural,20,Menor,Venezolana,4428.503,0,4428.503,Multisector,0,Sin pisos duraderos,6027,Cesar
Hombre,Rural,23,Mayor,Colombiana,4304.329,159482.8,163787.1,Multisector,0.973720152563908,Sin trabajo,3897,Córdoba
Hombre,Rural,23,Mayor,Colombiana,77047.19,86739.91,163787.1,Multisector,0.52958938768682,Sin pisos duraderos,6033,Córdoba
Hombre,Rural,23,Mayor,Colombiana,99351.162,64435.94,163787.1,Multisector,0.393412790140371,Hacinamiento,725,Córdoba
Hombre,Rural,23,Mayor,Colombiana,135356.8,28430.33,163787.1,Multisector,0.173581008516544,Sin paredes duraderas,6567,Córdoba
Hombre,Rural,23,Mayor,Colombiana,159003,4784.062,163787.1,Multisector,0.0292090280614285,Sin electricidad,5499,Córdoba
Hombre,Rural,23,Mayor,Retornada,0,1703.26,1703.26,Multisector,1,Sin trabajo,3898,Córdoba
Hombre,Rural,23,Mayor,Retornada,593.16019,1110.1,1703.26,Multisector,0.65175017319728,Sin pisos duraderos,6034,Córdoba
Hombre,Rural,23,Mayor,Retornada,677.98122,1025.279,1703.26,Multisector,0.601950964620786,Hacinamiento,726,Córdoba
Hombre,Rural,23,Mayor,Retornada,1703.26,0,1703.26,Multisector,0,Sin electricidad,5500,Córdoba
Hombre,Rural,23,Mayor,Retornada,1703.26,0,1703.26,Multisector,0,Sin paredes duraderas,6568,Córdoba
Hombre,Rural,23,Mayor,Venezolana,0,892.94952,892.94952,Multisector,1,Hacinamiento,727,Córdoba
Hombre,Rural,23,Mayor,Venezolana,0,892.94952,892.94952,Multisector,1,Sin trabajo,3899,Córdoba
Hombre,Rural,23,Mayor,Venezolana,520.8782,372.07132,892.94952,Multisector,0.416676768021556,Sin pisos duraderos,6035,Córdoba
Hombre,Rural,23,Mayor,Venezolana,892.94952,0,892.94952,Multisector,0,Sin electricidad,5501,Córdoba
Hombre,Rural,23,Mayor,Venezolana,892.94952,0,892.94952,Multisector,0,Sin paredes duraderas,6569,Córdoba
Hombre,Rural,23,Menor,Colombiana,2221.102,108726.3,110947.4,Multisector,0.979980603421081,Sin trabajo,3895,Córdoba
Hombre,Rural,23,Menor,Colombiana,41795.21,69152.24,110947.4,Multisector,0.62328851329549,Hacinamiento,723,Córdoba
Hombre,Rural,23,Menor,Colombiana,42587.58,68359.86,110947.4,Multisector,0.616146570356764,Sin pisos duraderos,6031,Córdoba
Hombre,Rural,23,Menor,Colombiana,83736.22,27211.23,110947.4,Multisector,0.245262439678622,Sin paredes duraderas,6565,Córdoba
Hombre,Rural,23,Menor,Colombiana,106834,4113.463,110947.4,Multisector,0.0370757944755803,Sin electricidad,5497,Córdoba
Hombre,Rural,23,Menor,Venezolana,0,2157.331,2157.331,Multisector,1,Hacinamiento,724,Córdoba
Hombre,Rural,23,Menor,Venezolana,0,2157.331,2157.331,Multisector,1,Sin trabajo,3896,Córdoba
Hombre,Rural,23,Menor,Venezolana,702.09766,1455.233,2157.331,Multisector,0.674552491017836,Sin pisos duraderos,6032,Córdoba
Hombre,Rural,23,Menor,Venezolana,1814.4819,342.84903,2157.331,Multisector,0.158922775410913,Sin paredes duraderas,6566,Córdoba
Hombre,Rural,23,Menor,Venezolana,2157.331,0,2157.331,Multisector,0,Sin electricidad,5498,Córdoba
Hombre,Rural,25,Mayor,Colombiana,42594.12,198260,240854.1,Multisector,0.823153934269751,Sin trabajo,3903,Cundinamarca
Hombre,Rural,25,Mayor,Colombiana,177613.9,63240.22,240854.1,Multisector,0.262566508105945,Hacinamiento,731,Cundinamarca
Hombre,Rural,25,Mayor,Colombiana,219777.7,21076.39,240854.1,Multisector,0.0875068765696743,Sin paredes duraderas,6573,Cundinamarca
Hombre,Rural,25,Mayor,Colombiana,224747.1,16107.06,240854.1,Multisector,0.066874759449808,Sin pisos duraderos,6039,Cundinamarca
Hombre,Rural,25,Mayor,Colombiana,238798.83,2055.307,240854.1,Multisector,0.00853341089065953,Sin electricidad,5505,Cundinamarca
Hombre,Rural,25,Mayor,Retornada,222.34775,765.88496,988.2327,Multisector,0.775004672482503,Hacinamiento,732,Cundinamarca
Hombre,Rural,25,Mayor,Retornada,222.34775,765.88496,988.2327,Multisector,0.775004672482503,Sin trabajo,3904,Cundinamarca
Hombre,Rural,25,Mayor,Retornada,988.2327,0,988.2327,Multisector,0,Sin electricidad,5506,Cundinamarca
Hombre,Rural,25,Mayor,Retornada,988.2327,0,988.2327,Multisector,0,Sin paredes duraderas,6574,Cundinamarca
Hombre,Rural,25,Mayor,Retornada,988.2327,0,988.2327,Multisector,0,Sin pisos duraderos,6040,Cundinamarca
Hombre,Rural,25,Mayor,Venezolana,291.71046,3514.626,3806.336,Multisector,0.923361994316844,Sin trabajo,3905,Cundinamarca
Hombre,Rural,25,Mayor,Venezolana,2170.0957,1636.241,3806.336,Multisector,0.42987298020984,Hacinamiento,733,Cundinamarca
Hombre,Rural,25,Mayor,Venezolana,3806.336,0,3806.336,Multisector,0,Sin electricidad,5507,Cundinamarca
Hombre,Rural,25,Mayor,Venezolana,3806.336,0,3806.336,Multisector,0,Sin paredes duraderas,6575,Cundinamarca
Hombre,Rural,25,Mayor,Venezolana,3806.336,0,3806.336,Multisector,0,Sin pisos duraderos,6041,Cundinamarca
Hombre,Rural,25,Menor,Colombiana,20475.67,110728.2,131203.9,Multisector,0.84393985239768,Sin trabajo,3900,Cundinamarca
Hombre,Rural,25,Menor,Colombiana,62163.55,69040.34,131203.9,Multisector,0.5262064618506,Hacinamiento,728,Cundinamarca
Hombre,Rural,25,Menor,Colombiana,121013.8,10190.11,131203.9,Multisector,0.0776662126659345,Sin paredes duraderas,6570,Cundinamarca
Hombre,Rural,25,Menor,Colombiana,121384.6,9819.284,131203.9,Multisector,0.0748398789974993,Sin pisos duraderos,6036,Cundinamarca
Hombre,Rural,25,Menor,Colombiana,130544.1,659.83699,131203.9,Multisector,0.00502909585766887,Sin electricidad,5502,Cundinamarca
Hombre,Rural,25,Menor,Retornada,0,2368.791,2368.791,Multisector,1,Sin trabajo,3901,Cundinamarca
Hombre,Rural,25,Menor,Retornada,270.99213,2097.799,2368.791,Multisector,0.885599024987852,Hacinamiento,729,Cundinamarca
Hombre,Rural,25,Menor,Retornada,2368.791,0,2368.791,Multisector,0,Sin electricidad,5503,Cundinamarca
Hombre,Rural,25,Menor,Retornada,2368.791,0,2368.791,Multisector,0,Sin paredes duraderas,6571,Cundinamarca
Hombre,Rural,25,Menor,Retornada,2368.791,0,2368.791,Multisector,0,Sin pisos duraderos,6037,Cundinamarca
Hombre,Rural,25,Menor,Venezolana,213.64722,1614.533,1828.18,Multisector,0.883136780842149,Sin trabajo,3902,Cundinamarca
Hombre,Rural,25,Menor,Venezolana,541.98425,1286.196,1828.18,Multisector,0.703539038825499,Hacinamiento,730,Cundinamarca
Hombre,Rural,25,Menor,Venezolana,1828.18,0,1828.18,Multisector,0,Sin electricidad,5504,Cundinamarca
Hombre,Rural,25,Menor,Venezolana,1828.18,0,1828.18,Multisector,0,Sin paredes duraderas,6572,Cundinamarca
Hombre,Rural,25,Menor,Venezolana,1828.18,0,1828.18,Multisector,0,Sin pisos duraderos,6038,Cundinamarca
Hombre,Rural,27,Mayor,Colombiana,2602.59,117850,120452.6,Multisector,0.97839316046312,Sin trabajo,3908,Chocó
Hombre,Rural,27,Mayor,Colombiana,80634.56,39818.04,120452.6,Multisector,0.330570199397937,Hacinamiento,736,Chocó
Hombre,Rural,27,Mayor,Colombiana,107574.8,12877.79,120452.6,Multisector,0.106911681441496,Sin electricidad,5510,Chocó
Hombre,Rural,27,Mayor,Colombiana,114275.5,6177.104,120452.6,Multisector,0.0512824463730961,Sin pisos duraderos,6044,Chocó
Hombre,Rural,27,Mayor,Colombiana,114387.3,6065.33,120452.6,Multisector,0.0503544962914873,Sin paredes duraderas,6578,Chocó
Hombre,Rural,27,Mayor,Venezolana,0,381.36868,381.36868,Multisector,1,Sin trabajo,3909,Chocó
Hombre,Rural,27,Mayor,Venezolana,257.48709,123.88158,381.36868,Multisector,0.324834173587616,Hacinamiento,737,Chocó
Hombre,Rural,27,Mayor,Venezolana,381.36868,0,381.36868,Multisector,0,Sin electricidad,5511,Chocó
Hombre,Rural,27,Mayor,Venezolana,381.36868,0,381.36868,Multisector,0,Sin paredes duraderas,6579,Chocó
Hombre,Rural,27,Mayor,Venezolana,381.36868,0,381.36868,Multisector,0,Sin pisos duraderos,6045,Chocó
Hombre,Rural,27,Menor,Colombiana,1553.3001,117590.1,119143.4,Multisector,0.986962769234385,Sin trabajo,3906,Chocó
Hombre,Rural,27,Menor,Colombiana,53753.56,65389.855,119143.4,Multisector,0.54883321275035,Hacinamiento,734,Chocó
Hombre,Rural,27,Menor,Colombiana,103966.1,15177.27,119143.4,Multisector,0.127386577854921,Sin electricidad,5508,Chocó
Hombre,Rural,27,Menor,Colombiana,112647,6496.403,119143.4,Multisector,0.0545259158291605,Sin pisos duraderos,6042,Chocó
Hombre,Rural,27,Menor,Colombiana,115550.2,3593.17,119143.4,Multisector,0.0301583637868317,Sin paredes duraderas,6576,Chocó
Hombre,Rural,27,Menor,Venezolana,0,505.25026,505.25026,Multisector,1,Sin trabajo,3907,Chocó
Hombre,Rural,27,Menor,Venezolana,257.48709,247.76317,505.25026,Multisector,0.490377125189406,Hacinamiento,735,Chocó
Hombre,Rural,27,Menor,Venezolana,505.25026,0,505.25026,Multisector,0,Sin electricidad,5509,Chocó
Hombre,Rural,27,Menor,Venezolana,505.25026,0,505.25026,Multisector,0,Sin paredes duraderas,6577,Chocó
Hombre,Rural,27,Menor,Venezolana,505.25026,0,505.25026,Multisector,0,Sin pisos duraderos,6043,Chocó
Hombre,Rural,41,Mayor,Colombiana,9920.167,112724,122644.2,Multisector,0.919113989899237,Sin trabajo,3912,Huila
Hombre,Rural,41,Mayor,Colombiana,73653.45,48990.71,122644.2,Multisector,0.399453948902598,Sin paredes duraderas,6582,Huila
Hombre,Rural,41,Mayor,Colombiana,96644.89,25999.271,122644.2,Multisector,0.211989405124743,Hacinamiento,740,Huila
Hombre,Rural,41,Mayor,Colombiana,110529.24,12114.92,122644.2,Multisector,0.0987810267423979,Sin pisos duraderos,6048,Huila
Hombre,Rural,41,Mayor,Colombiana,120202.6,2441.5199,122644.2,Multisector,0.019907340909721,Sin electricidad,5514,Huila
Hombre,Rural,41,Mayor,Retornada,0,65.577652,65.577652,Multisector,1,Hacinamiento,741,Huila
Hombre,Rural,41,Mayor,Retornada,0,65.577652,65.577652,Multisector,1,Sin trabajo,3913,Huila
Hombre,Rural,41,Mayor,Retornada,65.577652,0,65.577652,Multisector,0,Sin electricidad,5515,Huila
Hombre,Rural,41,Mayor,Retornada,65.577652,0,65.577652,Multisector,0,Sin paredes duraderas,6583,Huila
Hombre,Rural,41,Mayor,Retornada,65.577652,0,65.577652,Multisector,0,Sin pisos duraderos,6049,Huila
Hombre,Rural,41,Mayor,Venezolana,0,132.159729,132.159729,Multisector,1,Sin trabajo,3914,Huila
Hombre,Rural,41,Mayor,Venezolana,132.159729,0,132.159729,Multisector,0,Hacinamiento,742,Huila
Hombre,Rural,41,Mayor,Venezolana,132.159729,0,132.159729,Multisector,0,Sin electricidad,5516,Huila
Hombre,Rural,41,Mayor,Venezolana,132.159729,0,132.159729,Multisector,0,Sin paredes duraderas,6584,Huila
Hombre,Rural,41,Mayor,Venezolana,132.159729,0,132.159729,Multisector,0,Sin pisos duraderos,6050,Huila
Hombre,Rural,41,Menor,Colombiana,4929.904,62732.01,67661.91,Multisector,0.927139213185085,Sin trabajo,3910,Huila
Hombre,Rural,41,Menor,Colombiana,40312.28,27349.63,67661.91,Multisector,0.40421013831859,Sin paredes duraderas,6580,Huila
Hombre,Rural,41,Menor,Colombiana,42428.52,25233.4,67661.91,Multisector,0.372933604741575,Hacinamiento,738,Huila
Hombre,Rural,41,Menor,Colombiana,60400.97,7260.948,67661.91,Multisector,0.107312193817762,Sin pisos duraderos,6046,Huila
Hombre,Rural,41,Menor,Colombiana,65980.8,1681.1158,67661.91,Multisector,0.0248458224132307,Sin electricidad,5512,Huila
Hombre,Rural,41,Menor,Venezolana,0,65.577652,65.577652,Multisector,1,Hacinamiento,739,Huila
Hombre,Rural,41,Menor,Venezolana,0,65.577652,65.577652,Multisector,1,Sin trabajo,3911,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,Multisector,0,Sin electricidad,5513,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,Multisector,0,Sin paredes duraderas,6581,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,Multisector,0,Sin pisos duraderos,6047,Huila
Hombre,Rural,44,Mayor,Colombiana,931.49083,88882.14,89813.63,Multisector,0.989628634317531,Sin trabajo,3918,La Guajira
Hombre,Rural,44,Mayor,Colombiana,43564.18,46249.45,89813.63,Multisector,0.514949122978327,Sin pisos duraderos,6054,La Guajira
Hombre,Rural,44,Mayor,Colombiana,44695.244,45118.38,89813.63,Multisector,0.502355600146659,Hacinamiento,746,La Guajira
Hombre,Rural,44,Mayor,Colombiana,45250.87,44562.76,89813.63,Multisector,0.496169234001565,Sin paredes duraderas,6588,La Guajira
Hombre,Rural,44,Mayor,Colombiana,51716.24,38097.38,89813.63,Multisector,0.42418261014503,Sin electricidad,5520,La Guajira
Hombre,Rural,44,Mayor,Retornada,0,7916.165,7916.165,Multisector,1,Sin trabajo,3919,La Guajira
Hombre,Rural,44,Mayor,Retornada,1904.138,6012.026,7916.165,Multisector,0.759461936430077,Sin paredes duraderas,6589,La Guajira
Hombre,Rural,44,Mayor,Retornada,2199.577,5716.587,7916.165,Multisector,0.722140960932472,Sin pisos duraderos,6055,La Guajira
Hombre,Rural,44,Mayor,Retornada,3097.037,4819.128,7916.165,Multisector,0.608770534722306,Sin electricidad,5521,La Guajira
Hombre,Rural,44,Mayor,Retornada,3120.497,4795.668,7916.165,Multisector,0.605806978505375,Hacinamiento,747,La Guajira
Hombre,Rural,44,Mayor,Venezolana,178.35909,9688.399,9866.758,Multisector,0.981923241656479,Sin trabajo,3920,La Guajira
Hombre,Rural,44,Mayor,Venezolana,4321.06,5545.697,9866.758,Multisector,0.56205868229463,Hacinamiento,748,La Guajira
Hombre,Rural,44,Mayor,Venezolana,5398.458,4468.3,9866.758,Multisector,0.452864051190878,Sin paredes duraderas,6590,La Guajira
Hombre,Rural,44,Mayor,Venezolana,5471.454,4395.304,9866.758,Multisector,0.445465876430738,Sin pisos duraderos,6056,La Guajira
Hombre,Rural,44,Mayor,Venezolana,6182.077,3684.681,9866.758,Multisector,0.373443941768917,Sin electricidad,5522,La Guajira
Hombre,Rural,44,Menor,Colombiana,799.06981,85892.97,86692.04,Multisector,0.990782660091976,Sin trabajo,3915,La Guajira
Hombre,Rural,44,Menor,Colombiana,15846.82,70845.22,86692.04,Multisector,0.817205593500857,Hacinamiento,743,La Guajira
Hombre,Rural,44,Menor,Colombiana,36369.16,50322.87,86692.04,Multisector,0.580478553740344,Sin paredes duraderas,6585,La Guajira
Hombre,Rural,44,Menor,Colombiana,36410.6,50281.43,86692.04,Multisector,0.580000539841951,Sin pisos duraderos,6051,La Guajira
Hombre,Rural,44,Menor,Colombiana,48446.11,38245.93,86692.04,Multisector,0.441170031296991,Sin electricidad,5517,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,Multisector,1,Hacinamiento,744,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,Multisector,1,Sin trabajo,3916,La Guajira
Hombre,Rural,44,Menor,Retornada,142.30504,2222.951,2365.256,Multisector,0.939835265189054,Sin paredes duraderas,6586,La Guajira
Hombre,Rural,44,Menor,Retornada,506.41681,1858.839,2365.256,Multisector,0.785893366299462,Sin electricidad,5518,La Guajira
Hombre,Rural,44,Menor,Retornada,793.90785,1571.348,2365.256,Multisector,0.664345846707502,Sin pisos duraderos,6052,La Guajira
Hombre,Rural,44,Menor,Venezolana,178.35909,8795.157,8973.516,Multisector,0.980123844432884,Sin trabajo,3917,La Guajira
Hombre,Rural,44,Menor,Venezolana,2295.25,6678.266,8973.516,Multisector,0.744219545605089,Hacinamiento,745,La Guajira
Hombre,Rural,44,Menor,Venezolana,4084.117,4889.399,8973.516,Multisector,0.544869926124832,Sin electricidad,5519,La Guajira
Hombre,Rural,44,Menor,Venezolana,4426.135,4547.3816,8973.516,Multisector,0.506755835728158,Sin pisos duraderos,6053,La Guajira
Hombre,Rural,44,Menor,Venezolana,4473.348,4500.168,8973.516,Multisector,0.50149439751375,Sin paredes duraderas,6587,La Guajira
Hombre,Rural,47,Mayor,Colombiana,2749.77,112297.7,115047.5,Multisector,0.97609856798279,Sin trabajo,3923,Magdalena
Hombre,Rural,47,Mayor,Colombiana,63922.03,51125.49,115047.5,Multisector,0.444385927551663,Hacinamiento,751,Magdalena
Hombre,Rural,47,Mayor,Colombiana,78609.082,36438.433,115047.5,Multisector,0.31672511788609,Sin pisos duraderos,6059,Magdalena
Hombre,Rural,47,Mayor,Colombiana,98113.47,16934.05,115047.5,Multisector,0.14719181207762,Sin paredes duraderas,6593,Magdalena
Hombre,Rural,47,Mayor,Colombiana,100475.4,14572.09,115047.5,Multisector,0.126661509376562,Sin electricidad,5525,Magdalena
Hombre,Rural,47,Mayor,Retornada,0,1518.348,1518.348,Multisector,1,Sin trabajo,3924,Magdalena
Hombre,Rural,47,Mayor,Retornada,1014.419,503.92803,1518.348,Multisector,0.331892313224636,Hacinamiento,752,Magdalena
Hombre,Rural,47,Mayor,Retornada,1140.443,377.90446,1518.348,Multisector,0.248891861417804,Sin pisos duraderos,6060,Magdalena
Hombre,Rural,47,Mayor,Retornada,1276.659,241.68893,1518.348,Multisector,0.159178877306125,Sin paredes duraderas,6594,Magdalena
Hombre,Rural,47,Mayor,Retornada,1518.348,0,1518.348,Multisector,0,Sin electricidad,5526,Magdalena
Hombre,Rural,47,Mayor,Venezolana,0,2813.907,2813.907,Multisector,1,Sin trabajo,3925,Magdalena
Hombre,Rural,47,Mayor,Venezolana,1418.299,1395.608,2813.907,Multisector,0.495968061488884,Hacinamiento,753,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2044.029,769.87764,2813.907,Multisector,0.273597400340523,Sin pisos duraderos,6061,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2480.366,333.5406,2813.907,Multisector,0.118532915266922,Sin paredes duraderas,6595,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2650.001,163.90598,2813.907,Multisector,0.0582485419738463,Sin electricidad,5527,Magdalena
Hombre,Rural,47,Menor,Colombiana,1185.848,78065.42,79251.27,Multisector,0.985036832848231,Sin trabajo,3921,Magdalena
Hombre,Rural,47,Menor,Colombiana,25394.65,53856.614,79251.27,Multisector,0.679567835316709,Hacinamiento,749,Magdalena
Hombre,Rural,47,Menor,Colombiana,51269.4,27981.86,79251.27,Multisector,0.353077748785603,Sin pisos duraderos,6057,Magdalena
Hombre,Rural,47,Menor,Colombiana,65203.39,14047.877,79251.27,Multisector,0.177257437010158,Sin paredes duraderas,6591,Magdalena
Hombre,Rural,47,Menor,Colombiana,69802.28,9448.983,79251.27,Multisector,0.119228158741179,Sin electricidad,5523,Magdalena
Hombre,Rural,47,Menor,Venezolana,0,1285.382,1285.382,Multisector,1,Sin trabajo,3922,Magdalena
Hombre,Rural,47,Menor,Venezolana,374.74126,910.64079,1285.382,Multisector,0.708459267361765,Hacinamiento,750,Magdalena
Hombre,Rural,47,Menor,Venezolana,827.61542,457.76663,1285.382,Multisector,0.356132752753656,Sin paredes duraderas,6592,Magdalena
Hombre,Rural,47,Menor,Venezolana,827.61542,457.76663,1285.382,Multisector,0.356132752753656,Sin pisos duraderos,6058,Magdalena
Hombre,Rural,47,Menor,Venezolana,1285.382,0,1285.382,Multisector,0,Sin electricidad,5524,Magdalena
Hombre,Rural,50,Mayor,Colombiana,13323.43,92332.68,105656.1,Multisector,0.873898241559172,Sin trabajo,3929,Meta
Hombre,Rural,50,Mayor,Colombiana,84107.81,21548.29,105656.1,Multisector,0.20394742944326,Hacinamiento,757,Meta
Hombre,Rural,50,Mayor,Colombiana,96002.18,9653.922,105656.1,Multisector,0.0913711749723868,Sin pisos duraderos,6065,Meta
Hombre,Rural,50,Mayor,Colombiana,96273.34,9382.762,105656.1,Multisector,0.0888047353631262,Sin electricidad,5531,Meta
Hombre,Rural,50,Mayor,Colombiana,102862.9,2793.2493,105656.1,Multisector,0.0264371796801131,Sin paredes duraderas,6599,Meta
Hombre,Rural,50,Mayor,Retornada,0,757.28266,757.28266,Multisector,1,Sin trabajo,3930,Meta
Hombre,Rural,50,Mayor,Retornada,540.19559,217.08707,757.28266,Multisector,0.286665840202917,Sin electricidad,5532,Meta
Hombre,Rural,50,Mayor,Retornada,540.19559,217.08707,757.28266,Multisector,0.286665840202917,Sin pisos duraderos,6066,Meta
Hombre,Rural,50,Mayor,Retornada,596.77811,160.50455,757.28266,Multisector,0.211948006309824,Hacinamiento,758,Meta
Hombre,Rural,50,Mayor,Retornada,629.0897,128.19296,757.28266,Multisector,0.16928019981337,Sin paredes duraderas,6600,Meta
Hombre,Rural,50,Mayor,Venezolana,64.991539,1450.933,1515.924,Multisector,0.957127797963486,Sin trabajo,3931,Meta
Hombre,Rural,50,Mayor,Venezolana,564.11594,951.80828,1515.924,Multisector,0.627873349851312,Sin electricidad,5533,Meta
Hombre,Rural,50,Mayor,Venezolana,671.36418,844.56004,1515.924,Multisector,0.557125581493531,Sin paredes duraderas,6601,Meta
Hombre,Rural,50,Mayor,Venezolana,715.86483,800.05939,1515.924,Multisector,0.527770119082487,Sin pisos duraderos,6067,Meta
Hombre,Rural,50,Mayor,Venezolana,882.98733,632.93689,1515.924,Multisector,0.417525476211208,Hacinamiento,759,Meta
Hombre,Rural,50,Menor,Colombiana,8520.4618,48513.14,57033.6,Multisector,0.850606309263311,Sin trabajo,3926,Meta
Hombre,Rural,50,Menor,Colombiana,34770.78,22262.82,57033.6,Multisector,0.390345690961118,Hacinamiento,754,Meta
Hombre,Rural,50,Menor,Colombiana,52424.92,4608.686,57033.6,Multisector,0.0808065070414633,Sin electricidad,5528,Meta
Hombre,Rural,50,Menor,Colombiana,53405.46,3628.144,57033.6,Multisector,0.0636141502552881,Sin pisos duraderos,6062,Meta
Hombre,Rural,50,Menor,Colombiana,54771.09,2262.51,57033.6,Multisector,0.0396697736071369,Sin paredes duraderas,6596,Meta
