DesMinDB_DataProyectoMineria_Sexo,DesMinDB_DataProyectoMineria_Zona,DesMinDB_DataProyectoMineria_Departamento,DesMinDB_DataProyectoMineria_Etario,DesMinDB_DataProyectoMineria_Grupo,DesMinDB_DataProyectoMineria_No_carente,DesMinDB_DataProyectoMineria_Valor,DesMinDB_DataProyectoMineria_Total,DesMinDB_DataProyectoMineria_Proporción,DesMinDB_DataProyectoMineria_Variable,DesMinDB_DataProyectoMineria_ID,DesMinDB_DataProyectoMineria_Nombre_dpto
Hombre,Rural,13,Menor,Colombiana,3839789,50743486,4347224,116726182041689,Sin paredes duraderas,6535,Bolívar
Hombre,Rural,13,Menor,Colombiana,3941792,40543235,4347224,932623554709856,Sin electricidad,5467,Bolívar
Hombre,Rural,13,Menor,Colombiana,14284752,4204377,4347224,967140639635777,Sin alcantarillado,2797,Bolívar
Hombre,Rural,13,Menor,Colombiana,14284752,4204377,4347224,967140639635777,Sin fuente de ingresos,3865,Bolívar
Hombre,Rural,13,Menor,Colombiana,17161482,0,17161482,0,Sin empleo,7051,Bolívar
Hombre,Rural,13,Menor,Colombiana,29594775,13877466,4347224,319225924406012,Sin acueducto,1761,Bolívar
Hombre,Rural,13,Menor,Colombiana,36392488,70797531,4347224,162856873719873,Sin pisos duraderos,6001,Bolívar
Hombre,Rural,13,Menor,Colombiana,39011143,2569366,29594775,868182305829323,Sin suministro continuo de agua,2291,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Hacinamiento,692,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Sin acueducto,1760,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Sin alcantarillado,2796,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Sin combustible adecuado para cocinar,158,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Sin fuente de ingresos,3864,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Sin recogida de basuras,1226,Bolívar
Hombre,Rural,13,Menor,Retornada,0,80646774,80646774,1,Sin sanitario,4932,Bolívar
Hombre,Rural,13,Menor,Retornada,80646774,0,80646774,0,Sin electricidad,5466,Bolívar
Hombre,Rural,13,Menor,Retornada,80646774,0,80646774,0,Sin espacio exclusivo para la cocina,3330,Bolívar
Hombre,Rural,13,Menor,Retornada,80646774,0,80646774,0,Sin paredes duraderas,6534,Bolívar
Hombre,Rural,13,Menor,Retornada,80646774,0,80646774,0,Sin pisos duraderos,6000,Bolívar
Hombre,Rural,13,Menor,Retornada,80646774,0,80646774,0,Sin refrigerador,4398,Bolívar
Hombre,Rural,13,Menor,Venezolana,563181,8996127,9559308,941085589040546,Sin alcantarillado,2795,Bolívar
Hombre,Rural,13,Menor,Venezolana,1201811,0,1201811,0,Sin empleo,7050,Bolívar
Hombre,Rural,13,Menor,Venezolana,1343991,8215317,9559308,859404990403071,Sin recogida de basuras,1225,Bolívar
Hombre,Rural,13,Menor,Venezolana,3638366,5920942,9559308,61939023201261,Hacinamiento,691,Bolívar
Hombre,Rural,13,Menor,Venezolana,3731168,9186192,9559308,960968304400277,Sin fuente de ingresos,3863,Bolívar
Hombre,Rural,13,Menor,Venezolana,3804215,5755093,9559308,602040754414441,Sin combustible adecuado para cocinar,157,Bolívar
Hombre,Rural,13,Menor,Venezolana,4136613,5422695,9559308,567268572160244,Sin acueducto,1759,Bolívar
Hombre,Rural,13,Menor,Venezolana,4519119,50401894,9559308,527254629728428,Sin espacio exclusivo para la cocina,3329,Bolívar
Hombre,Rural,13,Menor,Venezolana,4788642,4770666,9559308,499059764577101,Sin refrigerador,4397,Bolívar
Hombre,Rural,13,Menor,Venezolana,5607574,3951735,9559308,413391324978754,Sin pisos duraderos,5999,Bolívar
Hombre,Rural,13,Menor,Venezolana,7115548,3425059,4136613,827986326011159,Sin suministro continuo de agua,2290,Bolívar
Hombre,Rural,13,Menor,Venezolana,7701196,1858113,9559308,194377354511435,Sin electricidad,5465,Bolívar
Hombre,Rural,13,Menor,Venezolana,8024706,1534602,9559308,160534842061789,Sin paredes duraderas,6533,Bolívar
Hombre,Rural,13,Menor,Venezolana,62396559,3319653,9559308,34726917471432,Sin sanitario,4931,Bolívar
Hombre,Rural,15,Mayor,Colombiana,0,1756397,1756397,1,Sin acueducto,1769,Boyacá
Hombre,Rural,15,Mayor,Colombiana,0,1756397,1756397,1,Sin alcantarillado,2805,Boyacá
Hombre,Rural,15,Mayor,Colombiana,0,1756397,1756397,1,Sin fuente de ingresos,3873,Boyacá
Hombre,Rural,15,Mayor,Colombiana,109646,659936676,1756397,375733206103176,Sin recogida de basuras,1235,Boyacá
Hombre,Rural,15,Mayor,Colombiana,125918,49721689,1756397,283089125066827,Sin combustible adecuado para cocinar,167,Boyacá
Hombre,Rural,15,Mayor,Colombiana,125918,49721689,1756397,283089125066827,Sin sanitario,4941,Boyacá
Hombre,Rural,15,Mayor,Colombiana,139091,36548666,1756397,208088866013777,Sin empleo,7058,Boyacá
Hombre,Rural,15,Mayor,Colombiana,1371817,38457938,1756397,218959255794675,Sin refrigerador,4407,Boyacá
Hombre,Rural,15,Mayor,Colombiana,1756397,0,1756397,0,Sin electricidad,5475,Boyacá
Hombre,Rural,15,Mayor,Colombiana,1756397,0,1756397,0,Sin espacio exclusivo para la cocina,3339,Boyacá
Hombre,Rural,15,Mayor,Colombiana,1756397,0,1756397,0,Sin paredes duraderas,6543,Boyacá
Hombre,Rural,15,Mayor,Colombiana,1756397,0,1756397,0,Sin pisos duraderos,6009,Boyacá
Hombre,Rural,15,Mayor,Colombiana,16271979,1593677,1756397,907355797123315,Hacinamiento,701,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136237,1136237,1,Sin alcantarillado,2804,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136237,1136237,1,Sin fuente de ingresos,3872,Boyacá
Hombre,Rural,15,Mayor,Retornada,0,1136237,1136237,1,Sin recogida de basuras,1234,Boyacá
Hombre,Rural,15,Mayor,Retornada,1039312,96924644,1136237,853031929078176,Sin sanitario,4940,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136237,0,1136237,0,Sin empleo,7057,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136237,0,1136237,0,Sin espacio exclusivo para la cocina,3338,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136237,0,1136237,0,Sin paredes duraderas,6542,Boyacá
Hombre,Rural,15,Mayor,Retornada,1136237,0,1136237,0,Sin pisos duraderos,6008,Boyacá
Hombre,Rural,15,Mayor,Retornada,6927065,44353017,1136237,390350050209595,Sin refrigerador,4406,Boyacá
Hombre,Rural,15,Mayor,Retornada,53427953,60195714,1136237,529781322030527,Hacinamiento,700,Boyacá
Hombre,Rural,15,Mayor,Retornada,60195714,53427953,1136237,470218387537107,Sin combustible adecuado para cocinar,166,Boyacá
Hombre,Rural,15,Mayor,Retornada,78396042,0,78396042,0,Sin suministro continuo de agua,2297,Boyacá
Hombre,Rural,15,Mayor,Retornada,78396042,35227625,1136237,310037650595782,Sin acueducto,1768,Boyacá
Hombre,Rural,15,Mayor,Retornada,78963114,34660553,1136237,30504686082217,Sin electricidad,5474,Boyacá
Hombre,Rural,15,Mayor,Venezolana,163744,7629921,1713739,445220713305819,Sin pisos duraderos,6007,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1082535,6312045,1713739,368320088414864,Sin refrigerador,4405,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1185562,5281775,1713739,308201832367706,Sin acueducto,1767,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1277063,1586033,1713739,925481068003938,Sin fuente de ingresos,3871,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1343924,45781242,1389706,32943113147673,Sin empleo,7056,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1418212,2955273,1713739,172445920878267,Hacinamiento,699,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1478134,2356054,1713739,137480328101304,Sin sanitario,4939,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1522338,1914013,1713739,111686376980392,Sin paredes duraderas,6541,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1656459,5727962,1713739,334237710643219,Sin espacio exclusivo para la cocina,3337,Boyacá
Hombre,Rural,15,Mayor,Venezolana,1684923,2881591,1713739,168146433033268,Sin electricidad,5473,Boyacá
Hombre,Rural,15,Mayor,Venezolana,4161984,1297541,1713739,757140381353287,Sin combustible adecuado para cocinar,165,Boyacá
Hombre,Rural,15,Mayor,Venezolana,5437859,6417757,1185562,541326138995683,Sin suministro continuo de agua,2296,Boyacá
Hombre,Rural,15,Mayor,Venezolana,5977266,1653966,1713739,965121293265777,Sin alcantarillado,2803,Boyacá
Hombre,Rural,15,Mayor,Venezolana,15471784,1559021,1713739,909719041230899,Sin recogida de basuras,1233,Boyacá
Hombre,Rural,15,Menor,Colombiana,0,102001,102001,1,Sin acueducto,1766,Boyacá
Hombre,Rural,15,Menor,Colombiana,0,102001,102001,1,Sin alcantarillado,2802,Boyacá
Hombre,Rural,15,Menor,Colombiana,0,102001,102001,1,Sin fuente de ingresos,3870,Boyacá
Hombre,Rural,15,Menor,Colombiana,0,102001,102001,1,Sin recogida de basuras,1232,Boyacá
Hombre,Rural,15,Menor,Colombiana,102001,0,102001,0,Sin electricidad,5472,Boyacá
Hombre,Rural,15,Menor,Colombiana,102001,0,102001,0,Sin espacio exclusivo para la cocina,3336,Boyacá
Hombre,Rural,15,Menor,Colombiana,102001,0,102001,0,Sin paredes duraderas,6540,Boyacá
Hombre,Rural,15,Menor,Colombiana,102001,0,102001,0,Sin pisos duraderos,6006,Boyacá
Hombre,Rural,15,Menor,Colombiana,25535161,76465881,102001,74965815041029,Sin combustible adecuado para cocinar,164,Boyacá
Hombre,Rural,15,Menor,Colombiana,52279353,49721689,102001,487462760169018,Sin sanitario,4938,Boyacá
Hombre,Rural,15,Menor,Colombiana,79815083,22185959,102001,217507269536573,Sin refrigerador,4404,Boyacá
Hombre,Rural,15,Menor,Colombiana,267441925,7525685,102001,737805021519397,Hacinamiento,698,Boyacá
Hombre,Rural,15,Menor,Venezolana,3072096,3669509,6741605,544307920739942,Sin suministro continuo de agua,2295,Boyacá
Hombre,Rural,15,Menor,Venezolana,3861787,947469,9860869,960837224386613,Sin alcantarillado,2801,Boyacá
Hombre,Rural,15,Menor,Venezolana,4862029,34964454,52116737,670887242998348,Sin empleo,7055,Boyacá
Hombre,Rural,15,Menor,Venezolana,6331164,3529705,9860869,357950703938973,Hacinamiento,697,Boyacá
Hombre,Rural,15,Menor,Venezolana,6405511,3455358,9860869,350411104741377,Sin refrigerador,4403,Boyacá
Hombre,Rural,15,Menor,Venezolana,6741605,3119263,9860869,316327394674851,Sin acueducto,1765,Boyacá
Hombre,Rural,15,Menor,Venezolana,7342971,9126572,9860869,925534250581769,Sin recogida de basuras,1231,Boyacá
Hombre,Rural,15,Menor,Venezolana,8543959,131691,9860869,133549081729004,Sin sanitario,4937,Boyacá
Hombre,Rural,15,Menor,Venezolana,8829306,1031563,9860869,104611774073867,Sin paredes duraderas,6539,Boyacá
Hombre,Rural,15,Menor,Venezolana,8966998,8964169,9860869,90906480960248,Sin fuente de ingresos,3869,Boyacá
Hombre,Rural,15,Menor,Venezolana,9552044,3088246,9860869,313181931531592,Sin pisos duraderos,6005,Boyacá
Hombre,Rural,15,Menor,Venezolana,9664224,1966449,9860869,199419442647499,Sin espacio exclusivo para la cocina,3335,Boyacá
Hombre,Rural,15,Menor,Venezolana,25205911,7340278,9860869,744384495930328,Sin combustible adecuado para cocinar,163,Boyacá
Hombre,Rural,15,Menor,Venezolana,97385735,1222954,9860869,124020915398024,Sin electricidad,5471,Boyacá
Hombre,Rural,17,Mayor,Colombiana,0,79567923,79567923,1,Sin alcantarillado,2810,Caldas
Hombre,Rural,17,Mayor,Colombiana,19211626,60356297,79567923,758550615930995,Sin fuente de ingresos,3878,Caldas
Hombre,Rural,17,Mayor,Colombiana,34421093,45146829,79567923,567399867909082,Hacinamiento,706,Caldas
Hombre,Rural,17,Mayor,Colombiana,44291439,35276484,79567923,443350569801853,Sin combustible adecuado para cocinar,172,Caldas
Hombre,Rural,17,Mayor,Colombiana,47631957,31935965,79567923,401367332411077,Sin paredes duraderas,6548,Caldas
Hombre,Rural,17,Mayor,Colombiana,50623242,28944681,79567923,363773238117577,Sin refrigerador,4412,Caldas
Hombre,Rural,17,Mayor,Colombiana,60007618,0,60007618,0,Sin suministro continuo de agua,2300,Caldas
Hombre,Rural,17,Mayor,Colombiana,60007618,735671608,79567923,924583148915424,Sin acueducto,1774,Caldas
Hombre,Rural,17,Mayor,Colombiana,70226642,93412804,79567923,117400078421049,Sin sanitario,4946,Caldas
Hombre,Rural,17,Mayor,Colombiana,79567923,0,79567923,0,Sin electricidad,5480,Caldas
Hombre,Rural,17,Mayor,Colombiana,79567923,0,79567923,0,Sin empleo,7062,Caldas
Hombre,Rural,17,Mayor,Colombiana,79567923,0,79567923,0,Sin espacio exclusivo para la cocina,3344,Caldas
Hombre,Rural,17,Mayor,Colombiana,79567923,0,79567923,0,Sin pisos duraderos,6014,Caldas
Hombre,Rural,17,Mayor,Colombiana,97377708,69830152,79567923,877616875835756,Sin recogida de basuras,1240,Caldas
Hombre,Rural,17,Mayor,Retornada,0,912677536,912677536,1,Sin acueducto,1773,Caldas
Hombre,Rural,17,Mayor,Retornada,0,912677536,912677536,1,Sin alcantarillado,2809,Caldas
Hombre,Rural,17,Mayor,Retornada,0,912677536,912677536,1,Sin fuente de ingresos,3877,Caldas
Hombre,Rural,17,Mayor,Retornada,0,912677536,912677536,1,Sin recogida de basuras,1239,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Hacinamiento,705,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin combustible adecuado para cocinar,171,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin electricidad,5479,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin empleo,7061,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin espacio exclusivo para la cocina,3343,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin paredes duraderas,6547,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin pisos duraderos,6013,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin refrigerador,4411,Caldas
Hombre,Rural,17,Mayor,Retornada,912677536,0,912677536,0,Sin sanitario,4945,Caldas
Hombre,Rural,17,Mayor,Venezolana,1025615,7013328,1095748,640049354413606,Sin espacio exclusivo para la cocina,3342,Caldas
Hombre,Rural,17,Mayor,Venezolana,1081291,1445715,1095748,131938639176161,Sin pisos duraderos,6012,Caldas
Hombre,Rural,17,Mayor,Venezolana,1091073,46750214,1095748,426651146066431,Sin electricidad,5478,Caldas
Hombre,Rural,17,Mayor,Venezolana,2178814,8778668,1095748,801157565425627,Sin alcantarillado,2808,Caldas
Hombre,Rural,17,Mayor,Venezolana,3593785,7363698,1095748,672024772119137,Sin recogida de basuras,1238,Caldas
Hombre,Rural,17,Mayor,Venezolana,4553313,4618794,5015192,920960553454384,Sin suministro continuo de agua,2299,Caldas
Hombre,Rural,17,Mayor,Venezolana,5015192,594229,1095748,542304434961323,Sin acueducto,1772,Caldas
Hombre,Rural,17,Mayor,Venezolana,6079544,1034953,1095748,944517352529961,Sin fuente de ingresos,3876,Caldas
Hombre,Rural,17,Mayor,Venezolana,7838196,3119286,1095748,284671840605687,Sin sanitario,4944,Caldas
Hombre,Rural,17,Mayor,Venezolana,8244013,2713469,1095748,247636226577644,Sin paredes duraderas,6546,Caldas
Hombre,Rural,17,Mayor,Venezolana,9205817,1751665,1095748,159860205083651,Hacinamiento,704,Caldas
Hombre,Rural,17,Mayor,Venezolana,9321299,4357431,9757042,446593445021555,Sin empleo,7060,Caldas
Hombre,Rural,17,Mayor,Venezolana,9480046,1477436,1095748,134833556620683,Sin refrigerador,4410,Caldas
Hombre,Rural,17,Mayor,Venezolana,59301679,5027314,1095748,458802023822996,Sin combustible adecuado para cocinar,170,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Hacinamiento,703,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Sin acueducto,1771,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Sin alcantarillado,2807,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Sin combustible adecuado para cocinar,169,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Sin fuente de ingresos,3875,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Sin paredes duraderas,6545,Caldas
Hombre,Rural,17,Menor,Colombiana,0,156730835,156730835,1,Sin recogida de basuras,1237,Caldas
Hombre,Rural,17,Menor,Colombiana,156730835,0,156730835,0,Sin electricidad,5477,Caldas
Hombre,Rural,17,Menor,Colombiana,156730835,0,156730835,0,Sin espacio exclusivo para la cocina,3341,Caldas
Hombre,Rural,17,Menor,Colombiana,156730835,0,156730835,0,Sin pisos duraderos,6011,Caldas
Hombre,Rural,17,Menor,Colombiana,156730835,0,156730835,0,Sin refrigerador,4409,Caldas
Hombre,Rural,17,Menor,Colombiana,156730835,0,156730835,0,Sin sanitario,4943,Caldas
Hombre,Rural,17,Menor,Venezolana,265866,51179321,3170453,161425894028393,Sin empleo,7059,Caldas
Hombre,Rural,17,Menor,Venezolana,425743,1283231,5540661,231602510963945,Sin paredes duraderas,6544,Caldas
Hombre,Rural,17,Menor,Venezolana,489645,6442112,5540661,11626973749161,Sin refrigerador,4408,Caldas
Hombre,Rural,17,Menor,Venezolana,1372038,4168623,5540661,752369257025471,Sin alcantarillado,2806,Caldas
Hombre,Rural,17,Menor,Venezolana,2108118,3432543,5540661,619518681976753,Sin recogida de basuras,1236,Caldas
Hombre,Rural,17,Menor,Venezolana,2297355,1496761,2447031,611664094161455,Sin suministro continuo de agua,2298,Caldas
Hombre,Rural,17,Menor,Venezolana,2447031,309363,5540661,558350348451205,Sin acueducto,1770,Caldas
Hombre,Rural,17,Menor,Venezolana,2575032,5283158,5540661,953524859218061,Sin fuente de ingresos,3874,Caldas
Hombre,Rural,17,Menor,Venezolana,2903112,2637549,5540661,476035079569026,Sin combustible adecuado para cocinar,168,Caldas
Hombre,Rural,17,Menor,Venezolana,3679947,18607137,5540661,335828829809295,Hacinamiento,702,Caldas
Hombre,Rural,17,Menor,Venezolana,4060757,1479904,5540661,26709881727108,Sin sanitario,4942,Caldas
Hombre,Rural,17,Menor,Venezolana,5215705,324956,5540661,586493199999061,Sin espacio exclusivo para la cocina,3340,Caldas
Hombre,Rural,17,Menor,Venezolana,5410699,1299621,5540661,234560641771803,Sin pisos duraderos,6010,Caldas
Hombre,Rural,17,Menor,Venezolana,5523347,17314095,5540661,312491505977355,Sin electricidad,5476,Caldas
Hombre,Rural,18,Mayor,Colombiana,0,24322453,24322453,1,Sin acueducto,1779,Caquetá
Hombre,Rural,18,Mayor,Colombiana,0,24322453,24322453,1,Sin alcantarillado,2815,Caquetá
Hombre,Rural,18,Mayor,Colombiana,0,24322453,24322453,1,Sin fuente de ingresos,3883,Caquetá
Hombre,Rural,18,Mayor,Colombiana,0,24322453,24322453,1,Sin recogida de basuras,1245,Caquetá
Hombre,Rural,18,Mayor,Colombiana,0,24322453,24322453,1,Sin refrigerador,4417,Caquetá
Hombre,Rural,18,Mayor,Colombiana,10829094,13493359,24322453,554769660773936,Hacinamiento,711,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin combustible adecuado para cocinar,177,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin electricidad,5485,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin empleo,7067,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin espacio exclusivo para la cocina,3349,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin paredes duraderas,6553,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin pisos duraderos,6019,Caquetá
Hombre,Rural,18,Mayor,Colombiana,24322453,0,24322453,0,Sin sanitario,4951,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22404449,22404449,1,Sin acueducto,1778,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22404449,22404449,1,Sin alcantarillado,2814,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22404449,22404449,1,Sin fuente de ingresos,3882,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22404449,22404449,1,Sin recogida de basuras,1244,Caquetá
Hombre,Rural,18,Mayor,Retornada,0,22404449,22404449,1,Sin refrigerador,4416,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Hacinamiento,710,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin combustible adecuado para cocinar,176,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin electricidad,5484,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin empleo,7066,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin espacio exclusivo para la cocina,3348,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin paredes duraderas,6552,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin pisos duraderos,6018,Caquetá
Hombre,Rural,18,Mayor,Retornada,22404449,0,22404449,0,Sin sanitario,4950,Caquetá
Hombre,Rural,18,Mayor,Venezolana,78059,2387367,8044637,296765037378318,Sin empleo,7065,Caquetá
Hombre,Rural,18,Mayor,Venezolana,410678,81728475,8583525,952155146050137,Sin fuente de ingresos,3881,Caquetá
Hombre,Rural,18,Mayor,Venezolana,3458861,3393961,6852822,49526472451787,Sin suministro continuo de agua,2302,Caquetá
Hombre,Rural,18,Mayor,Venezolana,4929222,3654304,8583525,425734648643768,Sin combustible adecuado para cocinar,175,Caquetá
Hombre,Rural,18,Mayor,Venezolana,5996838,2586688,8583525,301354979451915,Hacinamiento,709,Caquetá
Hombre,Rural,18,Mayor,Venezolana,6031882,2551643,8583525,297272158000355,Sin refrigerador,4415,Caquetá
Hombre,Rural,18,Mayor,Venezolana,6852822,7898243,8583525,920163103154007,Sin acueducto,1777,Caquetá
Hombre,Rural,18,Mayor,Venezolana,7393851,784414,8583525,913859981767397,Sin alcantarillado,2813,Caquetá
Hombre,Rural,18,Mayor,Venezolana,7862208,72131705,8583525,840350613529989,Sin espacio exclusivo para la cocina,3347,Caquetá
Hombre,Rural,18,Mayor,Venezolana,7897041,6864843,8583525,799769675046091,Sin sanitario,4949,Caquetá
Hombre,Rural,18,Mayor,Venezolana,7992058,5914676,8583525,689073078950664,Sin pisos duraderos,6017,Caquetá
Hombre,Rural,18,Mayor,Venezolana,7993455,778418,8583525,906874506685773,Sin recogida de basuras,1243,Caquetá
Hombre,Rural,18,Mayor,Venezolana,8234559,34896653,8583525,406553869185445,Sin electricidad,5483,Caquetá
Hombre,Rural,18,Mayor,Venezolana,8566076,17449235,8583525,203287518822395,Sin paredes duraderas,6551,Caquetá
Hombre,Rural,18,Menor,Colombiana,0,14520163,14520163,1,Sin acueducto,1776,Caquetá
Hombre,Rural,18,Menor,Colombiana,0,14520163,14520163,1,Sin alcantarillado,2812,Caquetá
Hombre,Rural,18,Menor,Colombiana,0,14520163,14520163,1,Sin fuente de ingresos,3880,Caquetá
Hombre,Rural,18,Menor,Colombiana,0,14520163,14520163,1,Sin recogida de basuras,1242,Caquetá
Hombre,Rural,18,Menor,Colombiana,0,14520163,14520163,1,Sin refrigerador,4414,Caquetá
Hombre,Rural,18,Menor,Colombiana,10829094,0,10829094,0,Sin empleo,7064,Caquetá
Hombre,Rural,18,Menor,Colombiana,10829094,36910686,14520163,254202972790319,Sin combustible adecuado para cocinar,174,Caquetá
Hombre,Rural,18,Menor,Colombiana,14520163,0,14520163,0,Hacinamiento,708,Caquetá
Hombre,Rural,18,Menor,Colombiana,14520163,0,14520163,0,Sin electricidad,5482,Caquetá
